Date,Product,Price,Unit,USD_Rate,Fuel_Price,Price_Last_Month,Monthly_Inflation_Rate,Product_Encoded,Price_Smoothed,Month,Year,Month_Sin,Month_Cos,Cat_Dairy,Cat_Fruits,Cat_Meat,Cat_Pantry,Cat_Seafood,Cat_Vegetables,Occ_Eid_Adha,Occ_Eid_Fitr,Occ_Normal,Occ_Ramadan,Occ_Sham_Easter,Cri_COVID,Cri_Regional_Conflict,Cri_Stable,Cri_Ukraine_War,Price_Original,Hijri_Month
2018-06-01,apricot jam,-0.38257048207183547,k.g,-0.8437254978458423,-0.6267157338322963,-0.37677915947420937,0.0,0,-0.37718367805578445,6,2018,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,31.794117647058826,9
2018-07-01,apricot jam,-0.38257048207183547,k.g,-0.8437254978458423,-0.6267157338322963,-0.37677915947420937,0.0,0,-0.37718367805578445,7,2018,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,31.794117647058826,10
2018-08-01,apricot jam,-0.38110743514205087,k.g,-0.8437254978458423,-0.6267157338322963,-0.37677915947420937,0.003700277520814048,0,-0.37668895448817397,8,2018,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,31.911764705882355,11
2018-09-01,apricot jam,-0.38110743514205087,k.g,-0.8437254978458423,-0.6267157338322963,-0.375296382646292,0.0,0,-0.37619423092056337,9,2018,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,31.911764705882355,12
2018-10-01,apricot jam,-0.38110743514205087,k.g,-0.8437254978458423,-0.6267157338322963,-0.375296382646292,0.0,0,-0.3756995073529528,10,2018,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,31.911764705882355,1
2018-11-01,apricot jam,-0.38110743514205087,k.g,-0.8437254978458423,-0.6267157338322963,-0.375296382646292,0.0,0,-0.3756995073529528,11,2018,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,31.911764705882355,2
2018-12-01,apricot jam,-0.38110743514205087,k.g,-0.8437254978458423,-0.6267157338322963,-0.375296382646292,0.0,0,-0.3756995073529528,12,2018,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,31.911764705882355,3
2019-01-01,apricot jam,-0.38110743514205087,k.g,-0.8437254978458423,-0.6267157338322963,-0.375296382646292,0.0,0,-0.3756995073529528,1,2019,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,31.911764705882355,4
2019-02-01,apricot jam,-0.37415796222557396,k.g,-0.8437254978458423,-0.6267157338322963,-0.375296382646292,0.01751152073732707,0,-0.37334957040680267,2,2019,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.470588235294116,5
2019-03-01,apricot jam,-0.36976882143622003,k.g,-0.8437254978458423,-0.6267157338322963,-0.36825319271368445,0.010869565217391484,0,-0.36951546275782093,3,2019,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.82352941176471,6
2019-04-01,apricot jam,-0.3792786264798201,k.g,-0.8437254978458423,-0.6267157338322963,-0.3638048622299322,-0.023297491039426545,0,-0.36889705829830766,4,2019,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,32.05882352941177,7
2019-05-01,apricot jam,-0.3759867708878047,k.g,-0.8437254978458423,-0.6267157338322963,-0.37344291161139526,0.008256880733944979,0,-0.3695154627578208,5,2019,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.32352941176471,8
2019-06-01,apricot jam,-0.3759867708878047,k.g,-0.8437254978458423,-0.6267157338322963,-0.3701066637485811,0.0,0,-0.3716180379201657,6,2019,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,32.32352941176471,9
2019-07-01,apricot jam,-0.3759867708878047,k.g,-0.8437254978458423,-0.6267157338322963,-0.3701066637485811,0.0,0,-0.37050490989304197,7,2019,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,32.32352941176471,10
2019-08-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3701066637485811,0.009099181073703224,0,-0.3692681009740155,8,2019,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,11
2019-09-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.3680312920549892,9,2019,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,1
2019-10-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,10,2019,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,2
2019-11-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,11,2019,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,3
2019-12-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,12,2019,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,4
2020-01-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,1,2020,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,5
2020-02-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,2,2020,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,6
2020-03-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,3,2020,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,32.61764705882353,7
2020-04-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,4,2020,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,32.61764705882353,8
2020-05-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,5,2020,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,32.61764705882353,9
2020-06-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,6,2020,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,32.61764705882353,10
2020-07-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,7,2020,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,32.61764705882353,11
2020-08-01,apricot jam,-0.3723291535633432,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,0.0,0,-0.36679448313596286,8,2020,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,32.61764705882353,12
2020-09-01,apricot jam,-0.37488948569046626,k.g,-0.8437254978458423,-0.6267157338322963,-0.3663997216787877,-0.006311992786293881,0,-0.3676602493792813,9,2020,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,32.411764705882355,1
2020-10-01,apricot jam,-0.3737922004931277,k.g,-0.8437254978458423,-0.6267157338322963,-0.3689945811276431,0.0027223230490019696,0,-0.36815497294689187,10,2020,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,32.50000000000001,2
2020-11-01,apricot jam,-0.35038344961657397,k.g,-0.8437254978458423,-0.6267157338322963,-0.36788249850670496,0.057918552036198875,0,-0.3607341194327335,11,2020,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,34.38235294117647,3
2020-12-01,apricot jam,-0.3470915940245586,k.g,-0.8437254978458423,-0.6267157338322963,-0.3441580692600268,0.007698887938408921,0,-0.35133437164813297,12,2020,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,34.64705882352941,4
2021-01-01,apricot jam,-0.3470915940245586,k.g,-0.8437254978458423,-0.6267157338322963,-0.3408218213972126,0.0,0,-0.34230566653924027,1,2021,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,34.64705882352941,5
2021-02-01,apricot jam,-0.3467258322921124,k.g,-0.8437254978458423,-0.6267157338322963,-0.3408218213972126,0.0008488964346350228,0,-0.34106885762021394,2,2021,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,34.6764705882353,6
2021-03-01,apricot jam,-0.3452627853623278,k.g,-0.8437254978458423,-0.6267157338322963,-0.3404511271902333,0.0033927056827820065,0,-0.3404504531607007,3,2021,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,34.794117647058826,7
2021-04-01,apricot jam,-0.3452627853623278,k.g,-0.8437254978458423,-0.6267157338322963,-0.3389683503623159,0.0,0,-0.3398320487011875,4,2021,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,34.794117647058826,8
2021-05-01,apricot jam,-0.3452627853623278,k.g,-0.8437254978458423,-0.6267157338322963,-0.3389683503623159,0.0,0,-0.33933732513357695,5,2021,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,34.794117647058826,9
2021-06-01,apricot jam,-0.3452627853623278,k.g,-0.8437254978458423,-0.6267157338322963,-0.3389683503623159,0.0,0,-0.33933732513357695,6,2021,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,34.794117647058826,10
2021-07-01,apricot jam,-0.3452627853623278,k.g,-0.8437254978458423,-0.6267157338322963,-0.3389683503623159,0.0,0,-0.33933732513357695,7,2021,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,34.794117647058826,11
2021-08-01,apricot jam,-0.3452627853623278,k.g,-0.8437254978458423,-0.6267157338322963,-0.3389683503623159,0.0,0,-0.33933732513357695,8,2021,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,34.794117647058826,12
2021-09-01,apricot jam,-0.2764995796624508,k.g,-0.8437254978458423,-0.6267157338322963,-0.3389683503623159,0.15891800507185128,0,-0.3160853174558809,9,2021,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,40.32352941176471,1
2021-10-01,apricot jam,-0.27759686485978935,k.g,-0.8437254978458423,-0.6267157338322963,-0.26927783945019845,-0.002188183807439949,0,-0.2932043524538926,10,2021,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,40.23529411764706,2
2021-11-01,apricot jam,-0.2622348720970508,k.g,-0.8437254978458423,-0.6267157338322963,-0.27038992207113655,0.03070175438596507,0,-0.26512878999199363,11,2021,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,41.47058823529412,3
2021-12-01,apricot jam,-0.2593087782374816,k.g,-0.8437254978458423,-0.6267157338322963,-0.25482076537800386,0.005673758865248206,0,-0.2593157880725695,12,2021,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,41.70588235294118,4
2022-01-01,apricot jam,-0.2556511609130201,k.g,-0.8437254978458423,-0.6267157338322963,-0.25185521172216907,0.007052186177714981,0,-0.2518949345584113,1,2022,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,42.0,5
2022-02-01,apricot jam,-0.2519935435885585,k.g,-0.8437254978458423,-0.6267157338322963,-0.24814826965237563,0.007002801120448239,0,-0.2484318695851374,2,2022,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,42.294117647058826,6
2022-03-01,apricot jam,-0.2329739335013585,k.g,-0.2422910310342918,-0.6267157338322963,-0.24444132758258214,0.03616133518776082,0,-0.23952684536814736,3,2022,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,43.82352941176471,7
2022-04-01,apricot jam,-0.22163531979552772,k.g,-0.2422910310342918,-0.4612201574974093,-0.225165228819656,0.020805369127516824,0,-0.22802452242120191,4,2022,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,44.735294117647065,8
2022-05-01,apricot jam,-0.21285703821682006,k.g,-0.2422910310342918,-0.4612201574974093,-0.2136737084032962,0.015779092702169567,0,-0.21479066698761948,5,2022,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,45.44117647058824,9
2022-06-01,apricot jam,-0.20005537758120465,k.g,-0.2422910310342918,-0.4612201574974093,-0.20477704743579186,0.022653721682847933,0,-0.20365938671638206,6,2022,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,46.47058823529412,11
2022-07-01,apricot jam,-0.17298900938018932,k.g,-0.2422910310342918,-0.4612201574974093,-0.19180275019151466,0.046835443037974586,0,-0.18720982809333117,7,2022,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,48.64705882352941,12
2022-08-01,apricot jam,-0.16165039567435843,k.g,-0.2422910310342918,-0.4612201574974093,-0.16437137887504297,0.018742442563482654,0,-0.1698945032269617,8,2022,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,49.558823529411775,1
2022-09-01,apricot jam,-0.14395523143367225,k.g,-0.2422910310342918,-0.4612201574974093,-0.15287985845868304,0.028711536008728143,0,-0.1509244593544342,9,2022,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,50.981733475726685,2
2022-10-01,apricot jam,-0.13189485319066285,k.g,-0.2422910310342918,-0.4612201574974093,-0.13494606633750716,0.019022568099440258,0,-0.13702863199295584,10,2022,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,51.95153697259621,3
2022-11-01,apricot jam,-0.1240457585501336,k.g,-0.2422910310342918,-0.4612201574974093,-0.12272304803878037,0.012149096515935043,0,-0.1243127717850159,11,2022,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,52.58270120942745,4
2022-12-01,apricot jam,-0.0841710606282712,k.g,-0.2422910310342918,-0.4612201574974093,-0.11476810454642039,0.0609785833760058,0,-0.10409698945748595,12,2022,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,55.78911983926212,5
2023-01-01,apricot jam,-0.006445603992315395,k.g,0.25769665824278015,-0.2957245811625223,-0.07435567696458775,0.11203058134187112,0,-0.06167681902138887,1,2023,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,62.03920736740597,6
2023-02-01,apricot jam,0.04403802859900187,k.g,0.25769665824278015,-0.2957245811625223,0.004417945188503406,0.06543455813542404,0,-0.004839947186966261,2,2023,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,66.09871548856412,7
2023-03-01,apricot jam,0.06103414358921052,k.g,0.25769665824278015,-0.2957245811625223,0.055582374074267527,0.020676615802213364,0,0.04426062177199886,3,2023,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,67.46541323374097,8
2023-04-01,apricot jam,0.07397164581255343,k.g,0.25769665824278015,-0.2957245811625223,0.07280768992644658,0.015420273258840085,0,0.07145339864809755,4,2023,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,68.50574834132583,9
2023-05-01,apricot jam,0.0819872280052407,k.g,0.25769665824278015,-0.2957245811625223,0.08591966064821059,0.009408727146130225,0,0.08428577123711808,5,2023,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,69.15030023541082,10
2023-06-01,apricot jam,0.11470202886759694,k.g,0.25769665824278015,-0.2957245811625223,0.09404333685819634,0.0380428485368654,0,0.10243335565872373,6,2023,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,71.78097463354533,11
2023-07-01,apricot jam,0.13140831414170906,k.g,0.25769665824278015,-0.2957245811625223,0.12719931269266602,0.01871515203141878,0,0.12185533925267956,7,2023,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,73.12436648677554,12
2023-08-01,apricot jam,0.1477467829584942,k.g,0.25769665824278015,-0.2957245811625223,0.14413089033431953,0.01796685463909947,0,0.14409167423869745,8,2023,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,74.43818135001968,1
2023-09-01,apricot jam,0.17377311995831138,k.g,0.25769665824278015,-0.2957245811625223,0.16068969133515032,0.02811513104169123,0,0.16406633146404617,9,2023,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,76.53102057318065,2
2023-10-01,apricot jam,0.19851703734534526,k.g,0.25769665824278015,-0.2957245811625223,0.18706700612475807,0.025998827907603467,0,0.18675888238992774,10,2023,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,78.52073740665604,3
2023-11-01,apricot jam,0.22740579466461217,k.g,0.25769665824278015,-0.2957245811625223,0.21214460725051104,0.02958470943849954,0,0.21369526403380515,11,2023,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,80.84375060772868,4
2023-12-01,apricot jam,0.26833631764361887,k.g,0.25769665824278015,-0.2957245811625223,0.24142294348723314,0.04071211431215396,0,0.2456714375735186,12,2023,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,84.1350706238938,5
2024-01-01,apricot jam,0.3771960379566368,k.g,0.25769665824278015,-0.2957245811625223,0.28290543443969096,0.10404302431348861,0,0.30609103918706376,1,2024,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,92.88873782243266,6
2024-02-01,apricot jam,0.5148556278152507,k.g,0.25769665824278015,-0.2957245811625223,0.3932331809306898,0.11916980447048164,0,0.4032910702115491,2,2024,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,103.95827054624179,7
2024-03-01,apricot jam,0.5061901498596872,k.g,1.5330275758190801,0.4490055123444691,0.5327491771899584,-0.006702800494280305,0,0.4837204084974366,3,2024,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,103.26145899903992,8
2024-04-01,apricot jam,0.5130043448606758,k.g,1.5330275758190801,0.4490055123444691,0.5239668410572206,0.005306389412470284,0,0.52964345357201,4,2024,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,103.80940451178866,9
2024-05-01,apricot jam,0.5343929707567765,k.g,1.5330275758190801,0.4490055123444691,0.5308729287859744,0.016567958642725686,0,0.5362499292802674,5,2024,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,105.52931443246595,10
2024-06-01,apricot jam,0.5369073912551017,k.g,1.5330275758190801,0.4490055123444691,0.5525499906861013,0.0019159651659814122,0,0.5466368436990219,6,2024,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,105.73150492290846,11
2024-07-01,apricot jam,0.5646192117144939,k.g,1.5330275758190801,0.9454922413491301,0.5550983193655553,0.0210757704648786,0,0.5640902080114187,7,2024,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,107.95987785156986,12
2024-08-01,apricot jam,0.5742044894532413,k.g,1.5330275758190801,0.9454922413491301,0.5831838471774644,0.0071394562067703905,0,0.5775523165470684,8,2024,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,108.73065267157942,1
2024-09-01,apricot jam,0.5795967361549598,k.g,1.5330275758190801,0.9454922413491301,0.5928983870400096,0.003987866173994261,0,0.5919875506997584,9,2024,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,109.16425596344473,2
2024-10-01,apricot jam,0.5938393059455934,k.g,1.5330275758190801,1.607474546688678,0.5983633508063455,0.010491334023861907,0,0.6018682106906545,10,2024,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,110.30953463622359,3
2024-11-01,apricot jam,0.5766450397863774,k.g,1.5330275758190801,1.607474546688678,0.6127979885651336,-0.012534107348012562,0,0.602693473191236,11,2024,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,108.92690308758385,4
2024-12-01,apricot jam,0.5862702565312289,k.g,1.5330275758190801,1.607474546688678,0.595371849379234,0.007105557836248017,0,0.604950097870771,12,2024,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,109.70088949739606,5
2025-01-01,apricot jam,0.6147946548488537,k.g,1.6417205517488782,1.607474546688678,0.6051268668447705,0.020908802506272323,0,0.6120360667203628,1,2025,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,111.99460373065952,7
2025-02-01,apricot jam,0.6296947854974148,k.g,1.6417205517488782,1.607474546688678,0.634035930521823,0.010698325226209473,0,0.6299746296773698,2,2025,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,113.19275842495057,8
2025-03-01,apricot jam,0.6388487229610748,k.g,1.6417205517488782,1.607474546688678,0.6491369966659424,0.006502975455842559,0,0.6477538313981884,3,2025,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,113.92884815476714,9
2025-04-01,apricot jam,0.6549290384808627,k.g,1.6417205517488782,2.269456852028226,0.6584143794203822,0.011349681559223912,0,0.6613251154425092,4,2025,0.8660254037844387,-0.4999999999999998,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,115.22190430173292,10
2025-05-01,apricot jam,0.688632255447362,k.g,1.6417205517488782,2.269456852028226,0.6747115458016768,0.02352118104436875,0,0.6812545892044138,5,2025,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,117.93205957309091,11
2025-06-01,apricot jam,0.7025114108070929,k.g,1.6417205517488782,2.269456852028226,0.708869267011313,0.009463547606763226,0,0.7027818768215622,6,2025,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,119.0481152332245,12
2025-07-01,apricot jam,0.6984954554250442,k.g,1.6417205517488782,2.269456852028226,0.7229355895191661,-0.0027126213288177874,0,0.7175136894379951,7,2025,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,118.72518277668729,1
2025-08-01,apricot jam,0.6737438162017481,k.g,1.6417205517488782,2.269456852028226,0.7188654770291117,-0.01676424258119821,0,0.7124792222382127,8,2025,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,116.73484501212181,2
2025-09-01,apricot jam,0.663611545341473,k.g,1.6417205517488782,2.269456852028226,0.6937800499343857,-0.006979576908945607,0,0.6993253856585787,9,2025,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,115.92008518340586,3
2025-10-01,apricot jam,0.6927452908863652,k.g,1.6417205517488782,2.269456852028226,0.683511140482513,0.020209727064676934,0,0.6973809901255237,10,2025,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,118.26279846627659,4
2025-11-01,apricot jam,0.6787169952759492,k.g,1.6417205517488782,2.269456852028226,0.7130377687300207,-0.00953848881082724,0,0.6990626510783386,11,2025,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,117.1347500863689,5
2025-12-01,apricot jam,0.6472893250919034,k.g,1.6417205517488782,2.269456852028226,0.6988202947427972,-0.021574922716619916,0,0.6935433564687112,12,2025,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,114.6075769058249,6
2026-01-01,apricot jam,0.6829807469340847,k.g,1.6417205517488782,2.269456852028226,0.6669688071687152,0.025042249372455402,0,0.6902415143187309,1,2026,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,117.47760842667343,7
2018-06-01,black pepper grain,0.9804771900620016,k.g,-0.8437254978458423,-0.6267157338322963,1.0046498722550292,0.0,1,1.005543957237338,6,2018,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,141.4,9
2018-07-01,black pepper grain,1.0426566845778478,k.g,-0.8437254978458423,-0.6267157338322963,1.0046498722550292,0.03536067892503536,1,1.0370825846725107,7,2018,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,146.4,10
2018-08-01,black pepper grain,1.0426566845778478,k.g,-0.8437254978458423,-0.6267157338322963,1.0676678874415184,0.0,1,1.0475954604842352,8,2018,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,146.4,11
2018-09-01,black pepper grain,1.0650413026035521,k.g,-0.8437254978458423,-0.6267157338322963,1.0676678874415184,0.012295081967212998,1,1.0761904826921251,9,2018,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,148.2,12
2018-10-01,black pepper grain,1.095136177949222,k.g,-0.8437254978458423,-0.6267157338322963,1.0903543729086542,0.01632928475033749,1,1.0939362170623157,10,2018,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,150.62,1
2018-11-01,black pepper grain,1.0812079711776723,k.g,-0.8437254978458423,-0.6267157338322963,1.1208550922589153,-0.007435931483202792,1,1.1069721830688541,11,2018,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,149.5,2
2018-12-01,black pepper grain,1.0743682267809291,k.g,-0.8437254978458423,-0.6267157338322963,1.1067390568571416,-0.0036789297658863635,1,1.1101260458123707,12,2018,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,148.95,3
2019-01-01,black pepper grain,1.0743682267809291,k.g,-0.8437254978458423,-0.6267157338322963,1.0998070751866278,0.0,1,1.103103444770139,1,2019,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,148.95,4
